,ID,MONTH,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,TARGET,T1,T2,T3,T4
4534,6822,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.5,0.0,0.0,0.0,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1012364,0.0,0.0,41.0,0.0,102.0,0.0,8064.0,1,12,6,63,999
4535,6824,3.5,57.44576760000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5359108,8.7195785,0.0,0.0,1.0,0.0,50.366749999999996,22.5,0.0,0.0,0.0,22.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,192.4196148,5.0311757,0.25755029999999995,59.0,2.0,82.5,0.5,989769.0,1,4,6,63,1147
4536,6825,3.5,0.37193200000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40550319999999995,0.0,0.0,1.0,0.0,0.0,1.5,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.951608,0.0,0.0,2.0,0.0,7.0,0.0,1452887.0,1,15,4,69,926
4537,6827,3.5,21.046,0.0,0.0,0.0,0.0,0.0,0.0,2.3463863999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,0.5,0.5,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.5,0.229184654,21.2102463,0.0,3.9392807999999997,38.0,0.0,163.0,7.0,267735.0,0,21,4,123,166
4538,6828,3.5,85.7157219,0.0,0.0,0.0,0.0,0.0,3.4861386,0.0,0.0,41.644815,0.0,3.3770275,0.0,0.0,0.0,3.4991977999999997,37.336572000000004,0.0,0.0,1.0,0.0,94.08933999999999,30.5,30.0,0.0,7.0,30.5,5.5,0.0,0.0,0.0,0.0,18.5,62.596326434999995,1101.60576525,5.442292,7.7469798999999995,219.0,5.5,196.5,8.0,2887974.0,2,7,4,69,879
4539,6829,3.5,39.530712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.71914,0.0,0.0,0.0,0.0,0.0,7.40187725,5.5837177,0.0,0.0,1.0,0.0,38.177724999999995,30.0,2.0,0.0,0.0,29.5,7.5,0.0,0.0,0.0,0.0,0.0,0.11227550450000001,559.52834625,7.5271203,17.9538975,206.5,10.0,135.5,13.5,240682.0,3,4,6,63,805
4540,6830,3.5,15.3443605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18022375,0.0,0.0,0.0,1.0,0.0,15.243520000000002,10.0,29.0,28.0,0.0,9.0,0.5,0.0,0.0,0.0,0.0,0.0,702.4729051499999,9.8398696,0.0,1.5428841999999998,9.5,1.0,6.5,1.0,1016515.0,1,18,4,114,793
4541,6831,3.5,21.539456100000002,0.0,0.0,0.0,0.0,0.0,0.970389,0.28642790000000007,0.0,0.0,0.0,1.285359,0.0,0.0,0.0,2.2932289,13.298295999999999,0.0,0.0,1.0,0.0,20.392,8.0,0.0,0.0,2.0,8.0,1.0,3.1962353,0.0,0.0,0.0,2.5,0.0,25.413453099999998,0.9731364,1.0090374,17.0,1.5,33.5,1.0,72471.0,2,18,4,69,1025
4542,6832,3.5,97.1949351,0.0,0.0,0.0,0.0,0.0,0.46133,0.28419659999999997,0.0,0.0,0.0,1.00005,0.0,0.0,0.0,0.49823225000000004,1.93722,0.0,0.0,1.0,0.0,110.93739,28.0,2.0,0.0,2.0,28.0,2.0,0.0,0.0,37.0588,0.0,1.0,0.5734145829999999,398.0933688,4.1446134,9.2170071,139.5,3.5,61.5,6.0,269942.0,1,5,6,114,817
4543,6833,3.5,33.2940496,0.0,0.0,0.0,0.0,0.0,1.52708,0.28427345,0.0,3.12591,0.0,1.592904,0.0,0.0,0.0,0.0,10.045572,0.0,0.0,1.0,0.0,29.524615,30.0,2.5,1.0,2.0,30.0,0.5,0.0,0.0,0.0,0.0,3.5,30.80934411,634.9916628,0.3358145,6.426485,204.5,0.5,121.5,6.0,647727.0,2,4,4,30,874
4544,6834,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,11.825022425,1.3080848999999999,0.0,0.0,4.0,0.0,2.0,0.0,294962.0,2,3,1,94,145
4545,6835,3.5,26.05324805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9555880500000001,0.0,0.0,0.0,0.0,0.0,0.0,2.1761496,0.0,0.0,1.0,0.0,21.3521,12.0,2.0,0.0,0.0,11.0,1.0,2.6083631,0.0,0.0,0.0,0.0,29.0561845465,30.615170199999998,1.6022702,4.85864295,20.5,2.0,102.5,3.5,8338.0,2,19,4,68,536
4546,6836,3.5,15.282520000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90948,0.0,0.0,1.0,0.0,13.32986,30.5,0.5,0.0,0.0,30.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2764.6972800000003,0.20812275,0.12386010000000001,395.0,1.0,194.0,1.0,225216.0,1,3,6,63,1149
4547,6840,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.135509,4.2669163,1.0480428,6.0,2.0,26.0,3.0,61236.0,1,2,6,114,728
4548,6841,3.5,19.582992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7363575,0.0,0.0,0.0,0.0,0.0,0.271896,0.0,0.0,0.0,1.0,0.0,19.748820000000002,29.5,2.0,0.0,0.0,29.5,1.5,0.0,0.0,0.0,0.0,0.0,6.0905696125,147.073455,0.9729636,4.37536525,147.0,1.5,260.5,6.0,1844.0,2,13,1,63,783
4549,6842,3.5,26.85675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,46.7685,23.5,28.0,0.0,0.0,23.5,0.0,0.0,0.0,0.0,0.0,0.0,434.0148353,30.708849600000004,0.0,0.0,58.0,0.0,44.0,0.0,12164.0,1,24,4,60,371
4550,6844,3.5,0.963465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.00906,6.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7874656,0.0,11.978398850000001,6.0,0.0,34.5,11.5,86451.0,1,23,6,63,1147
4551,6845,3.5,20.41165625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.189137800000001,8.3018202,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6348166,6.7045493,28.803216250000002,6.0,5.0,33.0,4.0,108429.0,2,4,6,63,228
4552,6846,3.5,32.338882999999996,0.0,0.0,0.0,0.0,0.0,0.0,17.3183836,0.0,0.803775,0.0,0.0,0.0,0.0,0.0,1.4278635,0.96996,0.0,0.0,1.0,0.0,26.461565,27.0,0.5,0.0,0.0,27.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0540456355,216.1129427,2.0306618,16.81412245,96.0,3.5,109.0,5.5,284766.0,2,23,4,63,314
4553,6847,4.0,34.7599,0.0,0.0,0.0,0.0,0.0,0.0,0.6360895999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,32.347,29.0,0.0,0.0,1.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1274.166563,0.0,3.8601739,367.0,0.0,175.0,5.0,9107.0,1,20,4,114,242
4554,6848,3.5,30.315423250000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1612455,0.0,0.0,0.0,1.0,0.0,25.263132,28.0,0.0,0.0,0.0,27.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,594.7409034,4.2562498,2.8265759999999998,197.0,7.5,104.0,2.5,264333.0,2,6,4,73,61
4555,6850,3.5,85.15965505000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.98083125,0.0,0.0,1.0,0.0,86.5868,30.5,0.0,0.0,0.0,30.0,0.0,14.6315245,0.0,0.0,0.0,0.0,0.0,781.2709858999999,0.0,0.0,137.5,0.0,42.5,0.0,16009.0,1,19,4,47,979
4556,6851,3.5,43.516285499999995,0.0,0.0,0.0,0.0,0.0,0.513835,0.0,0.0,0.0,0.0,1.02129,0.0,0.0,0.0,0.0,3.875475,0.0,0.0,1.0,0.0,40.637,11.5,0.0,0.0,1.0,10.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,19.783874400000002,0.08119965,1.5144562,19.0,1.0,31.5,3.0,16619.0,2,4,4,60,158
4557,6852,3.5,23.27849965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.846830000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.5594158,0.0,0.0,1.0,0.0,36.6196,2.0,26.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,452.1610816,1.5467976,0.0,0.0,3.0,0.0,3.0,0.0,67631.0,3,2,0,11,105
4558,6854,3.5,37.71027,0.0,0.0,0.0,0.0,0.0,0.0,2.3361400000000003,0.0,0.0,0.0,0.0,0.0,0.0,33.23952,0.0,0.0,0.0,0.0,1.0,0.0,51.507999999999996,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11571,0.0,0.0,0.0,0.5,43435.5,2,12,4,38,631
4559,6855,3.5,21.4178036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3811713,0.0,0.0,1.0,0.0,19.171985,18.0,0.0,0.0,0.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.32531905,0.0,0.0,27.5,0.0,52.0,0.0,24175.0,2,13,6,114,873
4560,6856,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,587.0,3,23,1,63,1356
4561,6858,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6170852,0.0,0.0,4.0,3.5,13678.0,2,7,4,69,398
4562,6859,3.5,48.93312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.550325,0.0,0.0,0.0,1.0,0.0,49.03525,29.5,0.0,0.0,0.0,29.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,327.4482692,30.355008,55.1356968,100.0,22.0,100.0,40.0,47869.0,1,7,1,63,178
4563,6860,3.5,45.1963754,0.0,0.0,0.0,0.0,0.0,0.0,7.7626061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,39.2448,30.5,0.0,0.0,0.0,30.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1742.424326,0.0,13.0501124,423.5,0.0,168.0,8.5,43090.0,1,21,6,63,521
4564,6862,3.5,78.578467,0.0,0.0,0.0,0.0,1.506408,5.581334999999999,0.0,0.0,0.0,0.0,6.751503,0.0,0.0,0.0,19.649213000000003,11.44812,0.0,0.0,1.0,0.0,57.333580000000005,30.0,1.5,1.0,7.5,30.0,19.0,0.0,0.0,0.0,0.0,11.0,4.6290364805,220.23010745,48.137818949999996,33.6837874,207.0,43.0,211.0,36.0,1016515.0,2,18,4,69,966
4565,6863,3.5,19.6014615,0.0,0.0,0.0,0.0,0.0,0.0,3.248274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9744794500000005,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,1.0,19.5,0.0,3.1193656,0.0,0.0,0.0,3.0,0.0,33.0090688,0.0,12.5197268,90.0,0.0,239.0,1.0,6254.5,1,7,6,45,1126
4566,6865,3.5,4.899015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61450.0,1,22,4,63,278
4567,6866,3.5,74.5976273,0.0,0.0,0.0,0.0,0.0,3.44548,2.0487504,0.0,0.553734,0.0,4.6858249999999995,0.0,0.0,6.455834,0.0,0.2553275,0.0,0.0,1.0,0.0,51.056685,31.0,30.5,0.0,4.5,31.0,0.0,0.0,0.0,0.0,0.0,9.0,203.96763075,454.8984867,0.0,1.8322168500000002,458.5,0.0,158.5,1.5,4258.0,1,14,6,63,1147
4568,6867,3.5,16.6009375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1287,0.3411975,0.0,0.0,0.0,1.0,0.0,16.039054999999998,30.5,30.0,1.0,0.0,30.5,0.5,0.0,0.0,0.0,0.0,0.0,8.642360085,1038.7236925000002,0.8239860000000001,10.3415591,314.0,0.5,210.0,5.0,20731.0,2,2,4,114,1259
4569,6869,3.5,108.5058216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.331262000000001,73.58932755,0.0,0.0,1.0,0.0,99.98925,23.5,0.0,0.0,0.0,23.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,91.8959706,1.8098188,15.862148999999999,74.0,4.0,56.0,14.5,2887974.0,2,7,4,114,286
4570,6870,3.5,57.108246199999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6472428,0.0,0.0,0.0,1.0,0.0,54.75635,23.5,0.0,0.0,0.0,22.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,227.9893891,5.860621500000001,6.0877322,40.5,5.5,42.0,2.0,115054.0,1,11,1,63,758
4571,6871,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10597.0,1,0,0,11,105
4572,6872,3.5,42.806652500000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,40.45755,27.0,13.5,0.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,87.38101294500001,687.2939771,0.0,3.9218656,349.5,0.0,194.5,2.0,1787.0,1,13,6,114,108
4573,6874,3.5,25.312120800000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8584899999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.703000000000003,29.5,1.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005180864,797.02434025,0.0,2.1836772499999997,214.0,0.0,249.0,2.0,76795.0,2,17,6,63,75
4574,6876,3.5,78.1053735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,69.49530125000001,30.0,0.0,0.0,0.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,589.4201606500001,0.4225872,0.0626148,284.0,1.0,200.0,0.5,3529.0,0,6,1,36,654
4575,6877,5.0,38.6705832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04938,0.0,0.0,1.0,0.0,0.0,27.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,413.56543899999997,0.45987105,0.0,88.0,0.5,58.5,1.5,25293.0,1,23,1,63,1356
4576,6878,3.5,35.09485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,52.982,29.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,443.166377,0.0,0.22822494999999998,108.5,0.0,230.5,1.0,2335.0,1,23,6,63,994
4577,6879,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0810388000000002,0.0,0.0,1.0,0.0,0.0,12.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7214148,0.0,0.2290216,22.0,0.0,66.5,0.5,373186.0,1,13,4,114,533
4578,6880,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28.0,0.0,0.0,0.0,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.934479500000002,0.0,3.3525891999999997,52.0,0.0,71.5,8.0,729429.0,1,17,4,114,533
4579,6881,3.5,35.811696000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.2032891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.793666,0.0,0.0,1.0,0.0,41.3758425,28.0,0.0,0.0,0.0,27.5,1.0,0.0,0.0,4.8614999999999995,0.0,0.0,0.0,345.4078732,0.4911399500000001,3.2477234999999998,143.0,1.0,131.0,3.5,71390.0,2,4,6,63,232
4580,6884,3.5,38.9334375,0.0,0.0,0.0,0.0,0.0,1.35075,0.0,0.0,0.0,0.0,2.170476,0.0,0.0,0.0,2.278995,0.0,0.0,0.0,0.0,0.0,37.581055,30.0,0.0,0.0,4.0,30.0,9.5,0.0,0.0,0.0,0.0,2.0,0.0,337.18810759999997,19.84968505,7.970552850000001,293.0,17.0,261.5,14.5,989769.0,3,4,4,141,1116
4581,6885,3.5,64.71947,0.0,0.0,0.0,0.0,0.0,0.0,4.9463257,0.0,0.0,0.0,0.0,0.0,0.0,24.706802500000002,0.0,0.0,0.0,0.0,1.0,0.0,65.26996,30.0,0.0,0.0,0.0,30.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2197.00645,0.6150573,5.86184755,290.0,1.0,181.5,4.0,528.0,2,17,1,63,1356
4582,6886,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,2.5,8.0,0.0,0.0,0.0,0.0,20.0814,4.0,0.0,11.93969775,0.0,0.0,11.0,0.0,4.0,0.0,269942.0,2,5,6,114,664
4583,6887,3.5,28.032890000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.190854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78483645,0.0,0.0,0.0,1.0,0.0,33.2957805,29.5,0.0,0.0,0.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,247.93676699999997,1.09747135,0.4174888,228.0,1.5,126.0,1.0,1956.0,0,20,1,133,977
4584,6889,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.1428209,0.0689013,6.9148671,1.0,1.0,9.0,7.0,577.0,1,16,1,110,773
4585,6890,3.5,19.459186499999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16547475,0.0,0.0,0.0,1.0,0.0,20.903,28.0,0.0,0.0,0.0,28.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,213.042083,0.2494373,0.0,104.5,0.5,105.0,0.0,1626.0,1,19,4,135,303
4586,6891,3.5,31.876703400000004,0.0,0.0,0.0,0.0,0.0,1.2938040000000002,0.0,0.0,0.0,0.0,1.3110959999999998,0.0,0.0,0.0,1.6508852999999999,2.5332465,0.0,0.0,1.0,0.0,30.009085,30.0,0.0,0.0,1.0,30.0,1.0,0.0,0.0,0.0,0.0,2.5,0.0,572.21092715,0.029812799999999997,6.56665925,313.0,2.5,55.0,10.5,3020.0,0,2,6,114,1199
4587,6892,3.5,12.91308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.143343305000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33305.0,2,7,4,114,286
4588,6893,3.5,38.5251899,0.0,0.0,0.0,0.0,0.0,0.0,0.5469069999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.835028,19.502565,0.0,0.0,1.0,0.0,26.17205325,19.5,1.0,0.0,0.0,21.0,1.5,0.0,0.0,0.0,0.0,0.0,0.23313544,76.71380264999999,0.5357082,0.6948288,61.0,1.5,72.0,2.0,489.0,2,5,4,114,286
4589,6896,3.5,25.7814738,0.0,0.0,0.0,0.0,0.0,0.515995,0.0,0.0,0.0,0.0,0.9983549999999999,0.0,0.0,0.0,0.718585,0.0,0.0,0.0,1.0,0.0,27.1759325,26.0,14.5,0.0,1.0,22.5,1.0,0.0,0.0,0.0,0.0,1.0,44.177901555,214.57899185,0.761534,3.241836,92.0,1.0,51.0,4.5,455063.0,1,22,1,88,1316
4590,6897,3.5,10.373330000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6872315,0.0,0.0,1.0,0.0,0.0,19.5,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.7136368,0.0,0.0,41.0,0.0,18.0,0.0,8338.0,1,19,1,135,251
4591,6898,3.5,23.4246975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.5744,27.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,473.9432886,0.0,0.0,113.0,0.0,74.0,0.0,7388.0,2,1,1,63,669
4592,6900,3.5,38.1140147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,38.1255,30.0,0.0,0.0,0.5,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,859.8806982000001,0.44177375,0.18140870000000003,279.5,0.5,91.5,1.0,647727.0,2,4,1,135,219
4593,6901,3.5,28.649494499999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.770365,0.0,0.0,0.0,0.0,0.0,1.5220898999999999,0.0,0.0,0.0,1.0,0.0,7.051050999999999,31.0,1.0,0.0,0.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.040850662,737.91769085,0.40864575,3.1948414499999997,464.5,1.0,418.0,2.0,2391.0,1,5,1,2,263
4594,6902,3.5,84.58212660000001,0.0,0.0,0.0,0.0,0.94047,2.926995,0.0,0.0,0.74493,0.0,3.654025,0.0,0.0,0.0,4.215198,2.9786099999999998,0.0,0.0,1.0,0.0,74.36140789999999,30.5,29.5,0.0,5.0,30.0,6.0,0.0,0.0,0.0,0.0,10.0,306.1774451,1254.5649385,11.922122949999999,4.974489,339.0,12.5,277.0,9.0,269942.0,3,5,4,114,840
4595,6903,3.5,17.110150800000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,773.5402343999999,0.0,0.7827748999999999,214.0,0.0,194.0,0.5,2232.0,2,14,6,114,817
4596,6904,3.5,19.56827625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3180975,0.0,0.0,0.0,1.0,0.0,19.729,15.0,0.0,0.0,0.0,16.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,140.78566439999997,0.0098832,0.0,28.0,0.5,41.0,0.0,66733.0,1,24,6,114,817
4597,6906,3.5,35.45687675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31388119999999997,0.0,0.450665,0.0,0.0,0.0,1.3782,0.0,0.0,0.0,1.0,0.0,33.311552500000005,28.0,31.0,0.0,0.0,28.0,1.5,0.0,0.0,0.0,0.0,0.5,383.03928565,104.91956299999998,1.56941305,0.7933254,117.5,2.0,124.5,2.0,18868.0,2,4,4,123,1388
4598,6907,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.5,30.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,17.814241375,1.71126555,0.0,0.5466880999999999,12.0,0.0,19.5,3.0,4451.0,0,4,6,63,549
4599,6908,3.5,70.83477375,0.0,0.0,0.0,2.053502,0.0,3.634405,0.0,0.0,42.904485,0.0,6.939446,0.0,0.0,0.0,0.32627874999999995,0.0,0.0,0.0,1.0,0.0,74.658,30.5,29.0,28.0,3.0,30.5,1.0,0.0,0.0,0.0,0.0,6.5,64.9921178,459.7065951999999,0.36970290000000006,0.7833828,206.5,1.0,276.5,1.5,52098.0,2,3,4,63,518
4600,6909,3.5,74.5271478,0.0,0.0,0.0,0.0,0.0,0.5755560000000001,0.0,0.0,16.374285,0.0,0.643836,0.0,0.0,0.0,6.5831584,27.082385000000002,0.0,0.0,1.0,0.0,95.87964274999999,27.0,21.0,0.0,1.0,26.0,9.5,0.0,0.0,0.0,0.0,1.0,202.4824088,210.6665605,18.2490664,28.35882885,89.0,16.0,172.0,22.0,7762.0,2,6,4,114,552
